,batch,cluster_number,size
8501,3161,1,883
8502,3162,0,330
8503,3162,1,670
8504,3163,0,537
8505,3163,1,452
8506,3163,2,11
8507,3164,0,529
8508,3164,1,471
8509,3165,0,515
8510,3165,1,485
8511,3166,0,967
8512,3166,1,33
8513,3167,0,101
8514,3167,1,899
8515,3168,0,593
8516,3168,1,407
8517,3169,0,188
8518,3169,1,812
8519,3170,0,339
8520,3170,1,661
8521,3171,0,852
8522,3171,1,148
8523,3172,0,400
8524,3172,1,600
8525,3173,0,117
8526,3173,1,883
8527,3174,0,565
8528,3174,1,435
8529,3175,0,91
8530,3175,1,557
8531,3175,2,352
8532,3176,0,445
8533,3176,1,555
8534,3177,0,996
8535,3177,1,4
8536,3178,0,264
8537,3178,1,736
8538,3179,0,49
8539,3179,1,951
8540,3180,0,697
8541,3180,1,303
8542,3181,0,651
8543,3181,1,349
8544,3182,0,164
8545,3182,1,836
8546,3183,0,273
8547,3183,1,386
8548,3183,2,341
8549,3184,0,164
8550,3184,1,836
8551,3185,0,7
8552,3185,1,435
8553,3185,2,558
8554,3186,0,33
8555,3186,1,430
8556,3186,2,537
8557,3187,0,690
8558,3187,1,310
8559,3188,0,520
8560,3188,1,480
8561,3189,0,321
8562,3189,1,679
8563,3190,0,947
8564,3190,1,53
8565,3191,0,55
8566,3191,1,945
8567,3192,0,425
8568,3192,1,575
8569,3193,0,211
8570,3193,1,789
8571,3194,0,319
8572,3194,1,681
8573,3195,0,576
8574,3195,1,424
8575,3196,0,67
8576,3196,1,933
8577,3197,0,310
8578,3197,1,690
8579,3198,0,267
8580,3198,1,10
8581,3198,2,316
8582,3198,3,395
8583,3198,4,12
8584,3199,0,485
8585,3199,1,515
8586,3200,0,21
8587,3200,1,979
8588,3201,0,225
8589,3201,1,646
8590,3201,2,129
8591,3202,0,777
8592,3202,1,223
8593,3203,0,477
8594,3203,1,523
8595,3204,0,601
8596,3204,1,399
8597,3205,0,225
8598,3205,1,722
8599,3205,2,53
8600,3206,0,125
8601,3206,1,875
8602,3207,0,460
8603,3207,1,540
8604,3208,0,804
8605,3208,1,196
8606,3209,0,130
8607,3209,1,36
8608,3209,2,834
8609,3210,0,211
8610,3210,1,789
8611,3211,0,699
8612,3211,1,277
8613,3211,2,24
8614,3212,0,375
8615,3212,1,432
8616,3212,2,70
8617,3212,3,123
8618,3213,0,735
8619,3213,1,265
8620,3214,0,593
8621,3214,1,407
8622,3215,0,729
8623,3215,1,271
8624,3216,0,780
8625,3216,1,220
8626,3217,0,962
8627,3217,1,38
8628,3218,0,30
8629,3218,1,529
8630,3218,2,441
8631,3219,0,944
8632,3219,1,56
8633,3220,0,484
8634,3220,1,516
8635,3221,0,470
8636,3221,1,255
8637,3221,2,275
8638,3222,0,642
8639,3222,1,358
8640,3223,0,714
8641,3223,1,286
8642,3224,0,323
8643,3224,1,677
8644,3225,0,362
8645,3225,1,638
8646,3226,0,262
8647,3226,1,126
8648,3226,2,612
8649,3227,0,100
8650,3227,1,900
8651,3228,0,631
8652,3228,1,369
8653,3229,0,130
8654,3229,1,870
8655,3230,0,421
8656,3230,1,579
8657,3231,0,327
8658,3231,1,673
8659,3232,0,936
8660,3232,1,64
8661,3233,0,31
8662,3233,1,673
8663,3233,2,296
8664,3234,0,551
8665,3234,1,168
8666,3234,2,281
8667,3235,0,626
8668,3235,1,374
8669,3236,0,354
8670,3236,1,646
8671,3237,0,53
8672,3237,1,947
8673,3238,0,60
8674,3238,1,847
8675,3238,2,93
8676,3239,0,113
8677,3239,1,887
8678,3240,0,428
8679,3240,1,530
8680,3240,2,42
8681,3241,0,589
8682,3241,1,269
8683,3241,2,142
8684,3242,0,327
8685,3242,1,673
8686,3243,0,484
8687,3243,1,76
8688,3243,2,440
8689,3244,0,35
8690,3244,1,922
8691,3244,2,43
8692,3245,0,64
8693,3245,1,79
8694,3245,2,237
8695,3245,3,620
8696,3246,0,843
8697,3246,1,157
8698,3247,0,722
8699,3247,1,278
8700,3248,0,75
8701,3248,1,881
8702,3248,2,44
8703,3249,0,7
8704,3249,1,719
8705,3249,2,274
8706,3250,0,856
8707,3250,1,144
8708,3251,0,373
8709,3251,1,627
8710,3252,0,656
8711,3252,1,344
8712,3253,0,632
8713,3253,1,368
8714,3254,0,599
8715,3254,1,61
8716,3254,2,266
8717,3254,3,74
8718,3255,0,67
8719,3255,1,933
8720,3256,0,118
8721,3256,1,337
8722,3256,2,416
8723,3256,3,129
8724,3257,0,733
8725,3257,1,267
8726,3258,0,128
8727,3258,1,725
8728,3258,2,147
8729,3259,0,42
8730,3259,1,863
8731,3259,2,15
8732,3259,3,80
8733,3260,0,65
8734,3260,1,250
8735,3260,2,685
8736,3261,0,429
8737,3261,1,571
8738,3262,0,114
8739,3262,1,313
8740,3262,2,573
8741,3263,0,49
8742,3263,1,726
8743,3263,2,225
8744,3264,0,82
8745,3264,1,597
8746,3264,2,321
8747,3265,0,253
8748,3265,1,747
8749,3266,0,535
8750,3266,1,465
8751,3267,0,459
8752,3267,1,541
8753,3268,0,565
8754,3268,1,55
8755,3268,2,380
8756,3269,0,29
8757,3269,1,339
8758,3269,2,522
8759,3269,3,43
8760,3269,4,67
8761,3270,0,79
8762,3270,1,921
8763,3271,0,132
8764,3271,1,868
8765,3272,0,252
8766,3272,1,701
8767,3272,2,47
8768,3273,0,327
8769,3273,1,673
8770,3274,0,86
8771,3274,1,492
8772,3274,2,86
8773,3274,3,336
8774,3275,0,161
8775,3275,1,839
8776,3276,0,51
8777,3276,1,730
8778,3276,2,219
8779,3277,0,337
8780,3277,1,663
8781,3278,0,495
8782,3278,1,505
8783,3279,0,698
8784,3279,1,302
8785,3280,0,793
8786,3280,1,92
8787,3280,2,32
8788,3280,3,83
8789,3281,0,209
8790,3281,1,740
8791,3281,2,51
8792,3282,0,159
8793,3282,1,841
8794,3283,0,441
8795,3283,1,559
8796,3284,0,156
8797,3284,1,282
8798,3284,2,562
8799,3285,0,846
8800,3285,1,154
8801,3286,0,289
8802,3286,1,711
8803,3287,0,475
8804,3287,1,525
8805,3288,0,856
8806,3288,1,144
8807,3289,0,306
8808,3289,1,226
8809,3289,2,456
8810,3289,3,12
8811,3290,0,373
8812,3290,1,627
8813,3291,0,11
8814,3291,1,941
8815,3291,2,48
8816,3292,0,487
8817,3292,1,513
8818,3293,0,428
8819,3293,1,572
8820,3294,0,547
8821,3294,1,453
8822,3295,0,404
8823,3295,1,596
8824,3296,0,902
8825,3296,1,98
8826,3297,0,607
8827,3297,1,393
8828,3298,0,554
8829,3298,1,37
8830,3298,2,274
8831,3298,3,135
8832,3299,0,569
8833,3299,1,431
8834,3300,0,377
8835,3300,1,591
8836,3300,2,32
8837,3301,0,942
8838,3301,1,58
8839,3302,0,333
8840,3302,1,667
8841,3303,0,76
8842,3303,1,625
8843,3303,2,299
8844,3304,0,579
8845,3304,1,421
8846,3305,0,738
8847,3305,1,72
8848,3305,2,190
8849,3306,0,357
8850,3306,1,643
8851,3307,0,304
8852,3307,1,358
8853,3307,2,338
8854,3308,0,587
8855,3308,1,413
8856,3309,0,409
8857,3309,1,591
8858,3310,0,394
8859,3310,1,606
8860,3311,0,833
8861,3311,1,122
8862,3311,2,45
8863,3312,0,484
8864,3312,1,516
8865,3313,0,186
8866,3313,1,814
8867,3314,0,340
8868,3314,1,660
8869,3315,0,351
8870,3315,1,649
8871,3316,0,423
8872,3316,1,577
8873,3317,0,531
8874,3317,1,469
8875,3318,0,347
8876,3318,1,653
8877,3319,0,6
8878,3319,1,688
8879,3319,2,306
8880,3320,0,678
8881,3320,1,322
8882,3321,0,576
8883,3321,1,205
8884,3321,2,81
8885,3321,3,138
8886,3322,0,566
8887,3322,1,434
8888,3323,0,370
8889,3323,1,630
8890,3324,0,840
8891,3324,1,160
8892,3325,0,948
8893,3325,1,52
8894,3326,0,473
8895,3326,1,527
8896,3327,0,610
8897,3327,1,306
8898,3327,2,84
8899,3328,0,825
8900,3328,1,175
8901,3329,0,231
8902,3329,1,769
8903,3330,0,221
8904,3330,1,512
8905,3330,2,32
8906,3330,3,235
8907,3331,0,865
8908,3331,1,135
8909,3332,0,605
8910,3332,1,395
8911,3333,0,39
8912,3333,1,961
8913,3334,0,255
8914,3334,1,39
8915,3334,2,706
8916,3335,0,201
8917,3335,1,799
8918,3336,0,304
8919,3336,1,696
8920,3337,0,254
8921,3337,1,746
8922,3338,0,549
8923,3338,1,451
8924,3339,0,401
8925,3339,1,599
8926,3340,0,483
8927,3340,1,517
8928,3341,0,500
8929,3341,1,103
8930,3341,2,386
8931,3341,3,11
8932,3342,0,5
8933,3342,1,559
8934,3342,2,436
8935,3343,0,525
8936,3343,1,475
8937,3344,0,72
8938,3344,1,928
8939,3345,0,205
8940,3345,1,97
8941,3345,2,698
8942,3346,0,14
8943,3346,1,986
8944,3347,0,346
8945,3347,1,654
8946,3348,0,917
8947,3348,1,83
8948,3349,0,162
8949,3349,1,629
8950,3349,2,209
8951,3350,0,453
8952,3350,1,218
8953,3350,2,329
8954,3351,0,571
8955,3351,1,429
8956,3352,0,928
8957,3352,1,72
8958,3353,0,318
8959,3353,1,682
8960,3354,0,291
8961,3354,1,709
8962,3355,0,183
8963,3355,1,817
8964,3356,0,64
8965,3356,1,936
8966,3357,0,196
8967,3357,1,804
8968,3358,0,632
8969,3358,1,368
8970,3359,0,25
8971,3359,1,975
8972,3360,0,292
8973,3360,1,708
8974,3361,0,399
8975,3361,1,601
8976,3362,0,160
8977,3362,1,320
8978,3362,2,520
8979,3363,0,26
8980,3363,1,560
8981,3363,2,414
8982,3364,0,601
8983,3364,1,399
8984,3365,0,335
8985,3365,1,665
8986,3366,0,123
8987,3366,1,877
8988,3367,0,811
8989,3367,1,189
8990,3368,0,774
8991,3368,1,226
8992,3369,0,505
8993,3369,1,495
8994,3370,0,270
8995,3370,1,730
8996,3371,0,204
8997,3371,1,587
8998,3371,2,209
8999,3372,0,472
9000,3372,1,528
9001,3373,0,14
9002,3373,1,574
9003,3373,2,412
9004,3374,0,474
9005,3374,1,526
9006,3375,0,302
9007,3375,1,698
9008,3376,0,155
9009,3376,1,845
9010,3377,0,968
9011,3377,1,32
9012,3378,0,315
9013,3378,1,685
9014,3379,0,431
9015,3379,1,569
9016,3380,0,526
9017,3380,1,474
9018,3381,0,709
9019,3381,1,291
9020,3382,0,374
9021,3382,1,626
9022,3383,0,558
9023,3383,1,442
9024,3384,0,270
9025,3384,1,730
9026,3385,0,512
9027,3385,1,60
9028,3385,2,428
9029,3386,0,36
9030,3386,1,662
9031,3386,2,265
9032,3386,3,37
9033,3387,0,479
9034,3387,1,521
9035,3388,0,338
9036,3388,1,662
9037,3389,0,301
9038,3389,1,699
9039,3390,0,346
9040,3390,1,105
9041,3390,2,549
9042,3391,0,485
9043,3391,1,515
9044,3392,0,153
9045,3392,1,847
9046,3393,0,565
9047,3393,1,418
9048,3393,2,17
9049,3394,0,527
9050,3394,1,473
9051,3395,0,444
9052,3395,1,556
9053,3396,0,737
9054,3396,1,263
9055,3397,0,583
9056,3397,1,417
9057,3398,0,540
9058,3398,1,460
9059,3399,0,593
9060,3399,1,407
9061,3400,0,91
9062,3400,1,500
9063,3400,2,409
9064,3401,0,40
9065,3401,1,500
9066,3401,2,460
9067,3402,0,596
9068,3402,1,404
9069,3403,0,61
9070,3403,1,774
9071,3403,2,165
9072,3404,0,206
9073,3404,1,328
9074,3404,2,466
9075,3405,0,686
9076,3405,1,49
9077,3405,2,265
9078,3406,0,868
9079,3406,1,132
9080,3407,0,224
9081,3407,1,776
9082,3408,0,616
9083,3408,1,384
9084,3409,0,440
9085,3409,1,560
9086,3410,0,657
9087,3410,1,343
9088,3411,0,158
9089,3411,1,208
9090,3411,2,634
9091,3412,0,458
9092,3412,1,542
9093,3413,0,742
9094,3413,1,258
9095,3414,0,462
9096,3414,1,538
9097,3415,0,737
9098,3415,1,263
9099,3416,0,490
9100,3416,1,371
9101,3416,2,139
9102,3417,0,738
9103,3417,1,262
9104,3418,0,38
9105,3418,1,962
9106,3419,0,593
9107,3419,1,407
9108,3420,0,562
9109,3420,1,438
9110,3421,0,153
9111,3421,1,847
9112,3422,0,359
9113,3422,1,641
9114,3423,0,697
9115,3423,1,303
9116,3424,0,49
9117,3424,1,593
9118,3424,2,358
9119,3425,0,45
9120,3425,1,955
9121,3426,0,123
9122,3426,1,877
9123,3427,0,513
9124,3427,1,487
9125,3428,0,921
9126,3428,1,79
9127,3429,0,668
9128,3429,1,332
9129,3430,0,355
9130,3430,1,645
9131,3431,0,442
9132,3431,1,558
9133,3432,0,130
9134,3432,1,870
9135,3433,0,366
9136,3433,1,474
9137,3433,2,160
9138,3434,0,588
9139,3434,1,260
9140,3434,2,152
9141,3435,0,314
9142,3435,1,686
9143,3436,0,570
9144,3436,1,430
9145,3437,0,534
9146,3437,1,466
9147,3438,0,665
9148,3438,1,335
9149,3439,0,720
9150,3439,1,280
9151,3440,0,872
9152,3440,1,62
9153,3440,2,66
9154,3441,0,124
9155,3441,1,199
9156,3441,2,677
9157,3442,0,620
9158,3442,1,380
9159,3443,0,712
9160,3443,1,288
9161,3444,0,506
9162,3444,1,494
9163,3445,0,124
9164,3445,1,876
9165,3446,0,911
9166,3446,1,89
9167,3447,0,49
9168,3447,1,951
9169,3448,0,442
9170,3448,1,558
9171,3449,0,639
9172,3449,1,287
9173,3449,2,74
9174,3450,0,216
9175,3450,1,197
9176,3450,2,587
9177,3451,0,761
9178,3451,1,239
9179,3452,0,304
9180,3452,1,331
9181,3452,2,322
9182,3452,3,43
9183,3453,0,905
9184,3453,1,95
9185,3454,0,262
9186,3454,1,738
9187,3455,0,593
9188,3455,1,407
9189,3456,0,690
9190,3456,1,310
9191,3457,0,88
9192,3457,1,912
9193,3458,0,169
9194,3458,1,16
9195,3458,2,815
9196,3459,0,681
9197,3459,1,319
9198,3460,0,191
9199,3460,1,138
9200,3460,2,671
9201,3461,0,48
9202,3461,1,952
9203,3462,0,415
9204,3462,1,326
9205,3462,2,259
9206,3463,0,55
9207,3463,1,667
9208,3463,2,278
9209,3464,0,597
9210,3464,1,403
9211,3465,0,826
9212,3465,1,174
9213,3466,0,614
9214,3466,1,386
9215,3467,0,448
9216,3467,1,552
9217,3468,0,126
9218,3468,1,874
9219,3469,0,273
9220,3469,1,727
9221,3470,0,502
9222,3470,1,498
9223,3471,0,182
9224,3471,1,818
9225,3472,0,189
9226,3472,1,811
9227,3473,0,304
9228,3473,1,696
9229,3474,0,361
9230,3474,1,639
9231,3475,0,112
9232,3475,1,888
9233,3476,0,109
9234,3476,1,891
9235,3477,0,88
9236,3477,1,115
9237,3477,2,797
9238,3478,0,627
9239,3478,1,373
9240,3479,0,29
9241,3479,1,971
9242,3480,0,819
9243,3480,1,181
9244,3481,0,477
9245,3481,1,523
9246,3482,0,429
9247,3482,1,571
9248,3483,0,18
9249,3483,1,982
9250,3484,0,249
9251,3484,1,27
9252,3484,2,724
9253,3485,0,503
9254,3485,1,497
9255,3486,0,88
9256,3486,1,912
9257,3487,0,827
9258,3487,1,173
9259,3488,0,512
9260,3488,1,488
9261,3489,0,135
9262,3489,1,865
9263,3490,0,507
9264,3490,1,493
9265,3491,0,414
9266,3491,1,525
9267,3491,2,61
9268,3492,0,74
9269,3492,1,926
9270,3493,0,670
9271,3493,1,330
9272,3494,0,25
9273,3494,1,754
9274,3494,2,221
9275,3495,0,41
9276,3495,1,959
9277,3496,0,480
9278,3496,1,520
9279,3497,0,231
9280,3497,1,481
9281,3497,2,288
9282,3498,0,419
9283,3498,1,581
9284,3499,0,52
9285,3499,1,299
9286,3499,2,649
9287,3500,0,32
9288,3500,1,14
9289,3500,2,766
9290,3500,3,188
9291,3501,0,616
9292,3501,1,384
9293,3502,0,12
9294,3502,1,31
9295,3502,2,33
9296,3502,3,869
9297,3502,4,55
9298,3503,0,365
9299,3503,1,107
9300,3503,2,528
9301,3504,0,101
9302,3504,1,14
9303,3504,2,885
9304,3505,0,560
9305,3505,1,440
9306,3506,0,569
9307,3506,1,431
9308,3507,0,52
9309,3507,1,948
9310,3508,0,313
9311,3508,1,216
9312,3508,2,471
9313,3509,0,761
9314,3509,1,139
9315,3509,2,100
9316,3510,0,209
9317,3510,1,791
9318,3511,0,920
9319,3511,1,15
9320,3511,2,65
9321,3512,0,122
9322,3512,1,522
9323,3512,2,356
9324,3513,0,155
9325,3513,1,845
9326,3514,0,212
9327,3514,1,788
9328,3515,0,607
9329,3515,1,393
9330,3516,0,125
9331,3516,1,875
9332,3517,0,79
9333,3517,1,589
9334,3517,2,332
9335,3518,0,387
9336,3518,1,613
9337,3519,0,520
9338,3519,1,480
9339,3520,0,101
9340,3520,1,899
9341,3521,0,725
9342,3521,1,275
9343,3522,0,341
9344,3522,1,659
9345,3523,0,406
9346,3523,1,287
9347,3523,2,307
9348,3524,0,79
9349,3524,1,921
9350,3525,0,636
9351,3525,1,364
9352,3526,0,118
9353,3526,1,733
9354,3526,2,149
9355,3527,0,542
9356,3527,1,458
9357,3528,0,239
9358,3528,1,761
9359,3529,0,383
9360,3529,1,617
9361,3530,0,965
9362,3530,1,35
9363,3531,0,491
9364,3531,1,509
9365,3532,0,49
9366,3532,1,951
9367,3533,0,377
9368,3533,1,623
9369,3534,0,138
9370,3534,1,498
9371,3534,2,364
9372,3535,0,512
9373,3535,1,488
9374,3536,0,334
9375,3536,1,666
9376,3537,0,343
9377,3537,1,657
9378,3538,0,371
9379,3538,1,629
9380,3539,0,243
9381,3539,1,757
9382,3540,0,377
9383,3540,1,623
9384,3541,0,668
9385,3541,1,332
9386,3542,0,652
9387,3542,1,348
9388,3543,0,473
9389,3543,1,527
9390,3544,0,970
9391,3544,1,30
9392,3545,0,313
9393,3545,1,687
9394,3546,0,300
9395,3546,1,700
9396,3547,0,62
9397,3547,1,938
9398,3548,0,124
9399,3548,1,876
9400,3549,0,210
9401,3549,1,373
9402,3549,2,417
9403,3550,0,946
9404,3550,1,15
9405,3550,2,39
9406,3551,0,88
9407,3551,1,912
9408,3552,0,746
9409,3552,1,254
9410,3553,0,215
9411,3553,1,785
9412,3554,0,123
9413,3554,1,877
9414,3555,0,169
9415,3555,1,831
9416,3556,0,529
9417,3556,1,32
9418,3556,2,425
9419,3556,3,14
9420,3557,0,535
9421,3557,1,465
9422,3558,0,430
9423,3558,1,570
9424,3559,0,56
9425,3559,1,944
9426,3560,0,440
9427,3560,1,560
9428,3561,0,22
9429,3561,1,537
9430,3561,2,441
9431,3562,0,740
9432,3562,1,260
9433,3563,0,686
9434,3563,1,314
9435,3564,0,642
9436,3564,1,358
9437,3565,0,25
9438,3565,1,639
9439,3565,2,336
9440,3566,0,627
9441,3566,1,373
9442,3567,0,213
9443,3567,1,787
9444,3568,0,725
9445,3568,1,275
9446,3569,0,538
9447,3569,1,319
9448,3569,2,69
9449,3569,3,74
9450,3570,0,411
9451,3570,1,589
9452,3571,0,899
9453,3571,1,29
9454,3571,2,12
9455,3571,3,60
9456,3572,0,332
9457,3572,1,554
9458,3572,2,114
9459,3573,0,67
9460,3573,1,12
9461,3573,2,921
9462,3574,0,221
9463,3574,1,779
9464,3575,0,665
9465,3575,1,335
9466,3576,0,26
9467,3576,1,305
9468,3576,2,669
9469,3577,0,520
9470,3577,1,480
9471,3578,0,543
9472,3578,1,457
9473,3579,0,436
9474,3579,1,235
9475,3579,2,329
9476,3580,0,491
9477,3580,1,92
9478,3580,2,417
9479,3581,0,35
9480,3581,1,965
9481,3582,0,687
9482,3582,1,313
9483,3583,0,721
9484,3583,1,279
9485,3584,0,381
9486,3584,1,619
9487,3585,0,629
9488,3585,1,124
9489,3585,2,247
9490,3586,0,980
9491,3586,1,20
9492,3587,0,52
9493,3587,1,948
9494,3588,0,702
9495,3588,1,298
9496,3589,0,293
9497,3589,1,707
9498,3590,0,142
9499,3590,1,858
9500,3591,0,192
9501,3591,1,808
9502,3592,0,145
9503,3592,1,835
9504,3592,2,20
9505,3593,0,595
9506,3593,1,405
9507,3594,0,656
9508,3594,1,344
9509,3595,0,64
9510,3595,1,436
9511,3595,2,500
9512,3596,0,454
9513,3596,1,546
9514,3597,0,659
9515,3597,1,341
9516,3598,0,583
9517,3598,1,417
9518,3599,0,641
9519,3599,1,359
9520,3600,0,275
9521,3600,1,725
9522,3601,0,726
9523,3601,1,123
9524,3601,2,151
9525,3602,0,645
9526,3602,1,355
9527,3603,0,694
9528,3603,1,306
9529,3604,0,718
9530,3604,1,282
9531,3605,0,281
9532,3605,1,719
9533,3606,0,211
9534,3606,1,214
9535,3606,2,575
9536,3607,0,962
9537,3607,1,38
9538,3608,0,98
9539,3608,1,496
9540,3608,2,395
9541,3608,3,11
9542,3609,0,43
9543,3609,1,297
9544,3609,2,660
9545,3610,0,283
9546,3610,1,717
9547,3611,0,633
9548,3611,1,367
9549,3612,0,707
9550,3612,1,293
9551,3613,0,498
9552,3613,1,502
9553,3614,0,665
9554,3614,1,335
9555,3615,0,422
9556,3615,1,578
9557,3616,0,607
9558,3616,1,393
9559,3617,0,523
9560,3617,1,477
9561,3618,0,55
9562,3618,1,945
9563,3619,0,435
9564,3619,1,565
9565,3620,0,544
9566,3620,1,456
9567,3621,0,368
9568,3621,1,632
9569,3622,0,107
9570,3622,1,477
9571,3622,2,416
9572,3623,0,239
9573,3623,1,702
9574,3623,2,59
9575,3624,0,373
9576,3624,1,627
9577,3625,0,424
9578,3625,1,576
9579,3626,0,758
9580,3626,1,242
9581,3627,0,541
9582,3627,1,363
9583,3627,2,96
9584,3628,0,10
9585,3628,1,990
9586,3629,0,135
9587,3629,1,207
9588,3629,2,658
9589,3630,0,548
9590,3630,1,452
9591,3631,0,12
9592,3631,1,353
9593,3631,2,635
9594,3632,0,402
9595,3632,1,598
9596,3633,0,75
9597,3633,1,850
9598,3633,2,75
9599,3634,0,342
9600,3634,1,658
9601,3635,0,355
9602,3635,1,373
9603,3635,2,272
9604,3636,0,223
9605,3636,1,777
9606,3637,0,210
9607,3637,1,790
9608,3638,0,504
9609,3638,1,496
9610,3639,0,310
9611,3639,1,690
9612,3640,0,551
9613,3640,1,449
9614,3641,0,568
9615,3641,1,432
9616,3642,0,227
9617,3642,1,773
9618,3643,0,341
9619,3643,1,659
9620,3644,0,588
9621,3644,1,412
9622,3645,0,278
9623,3645,1,235
9624,3645,2,487
9625,3646,0,230
9626,3646,1,770
9627,3647,0,434
9628,3647,1,566
9629,3648,0,353
9630,3648,1,647
9631,3649,0,830
9632,3649,1,170
9633,3650,0,17
9634,3650,1,646
9635,3650,2,299
9636,3650,3,38
9637,3651,0,115
9638,3651,1,398
9639,3651,2,487
9640,3652,0,230
9641,3652,1,770
9642,3653,0,87
9643,3653,1,576
9644,3653,2,337
9645,3654,0,541
9646,3654,1,459
9647,3655,0,67
9648,3655,1,436
9649,3655,2,497
9650,3656,0,686
9651,3656,1,314
9652,3657,0,358
9653,3657,1,642
9654,3658,0,298
9655,3658,1,702
9656,3659,0,387
9657,3659,1,558
9658,3659,2,55
9659,3660,0,380
9660,3660,1,620
9661,3661,0,240
9662,3661,1,760
9663,3662,0,304
9664,3662,1,318
9665,3662,2,378
9666,3663,0,419
9667,3663,1,581
9668,3664,0,197
9669,3664,1,803
9670,3665,0,887
9671,3665,1,113
9672,3666,0,615
9673,3666,1,385
9674,3667,0,712
9675,3667,1,288
9676,3668,0,728
9677,3668,1,161
9678,3668,2,111
9679,3669,0,213
9680,3669,1,787
9681,3670,0,326
9682,3670,1,674
9683,3671,0,570
9684,3671,1,430
9685,3672,0,499
9686,3672,1,501
9687,3673,0,128
9688,3673,1,872
9689,3674,0,326
9690,3674,1,674
9691,3675,0,882
9692,3675,1,118
9693,3676,0,222
9694,3676,1,778
9695,3677,0,28
9696,3677,1,507
9697,3677,2,465
9698,3678,0,644
9699,3678,1,171
9700,3678,2,185
9701,3679,0,159
9702,3679,1,704
9703,3679,2,137
9704,3680,0,705
9705,3680,1,295
9706,3681,0,88
9707,3681,1,912
9708,3682,0,264
9709,3682,1,179
9710,3682,2,557
9711,3683,0,736
9712,3683,1,264
9713,3684,0,404
9714,3684,1,596
9715,3685,0,94
9716,3685,1,906
9717,3686,0,611
9718,3686,1,389
9719,3687,0,391
9720,3687,1,609
9721,3688,0,203
9722,3688,1,91
9723,3688,2,706
9724,3689,0,368
9725,3689,1,632
9726,3690,0,88
9727,3690,1,681
9728,3690,2,231
9729,3691,0,213
9730,3691,1,247
9731,3691,2,540
9732,3692,0,451
9733,3692,1,549
9734,3693,0,174
9735,3693,1,381
9736,3693,2,445
9737,3694,0,430
9738,3694,1,224
9739,3694,2,346
9740,3695,0,758
9741,3695,1,242
9742,3696,0,411
9743,3696,1,589
9744,3697,0,120
9745,3697,1,500
9746,3697,2,380
9747,3698,0,388
9748,3698,1,612
9749,3699,0,55
9750,3699,1,945
9751,3700,0,359
9752,3700,1,641
9753,3701,0,556
9754,3701,1,444
9755,3702,0,329
9756,3702,1,671
9757,3703,0,513
9758,3703,1,487
9759,3704,0,354
9760,3704,1,198
9761,3704,2,448
9762,3705,0,481
9763,3705,1,519
9764,3706,0,297
9765,3706,1,703
9766,3707,0,335
9767,3707,1,665
9768,3708,0,50
9769,3708,1,950
9770,3709,0,455
9771,3709,1,545
9772,3710,0,222
9773,3710,1,778
9774,3711,0,362
9775,3711,1,638
9776,3712,0,690
9777,3712,1,310
9778,3713,0,66
9779,3713,1,934
9780,3714,0,248
9781,3714,1,752
9782,3715,0,79
9783,3715,1,921
9784,3716,0,482
9785,3716,1,152
9786,3716,2,366
9787,3717,0,401
9788,3717,1,599
9789,3718,0,347
9790,3718,1,653
9791,3719,0,735
9792,3719,1,265
9793,3720,0,475
9794,3720,1,400
9795,3720,2,125
9796,3721,0,242
9797,3721,1,758
9798,3722,0,359
9799,3722,1,87
9800,3722,2,554
9801,3723,0,592
9802,3723,1,408
9803,3724,0,425
9804,3724,1,575
9805,3725,0,243
9806,3725,1,757
9807,3726,0,115
9808,3726,1,885
9809,3727,0,48
9810,3727,1,952
9811,3728,0,698
9812,3728,1,302
9813,3729,0,447
9814,3729,1,553
9815,3730,0,67
9816,3730,1,266
9817,3730,2,667
9818,3731,0,329
9819,3731,1,671
9820,3732,0,420
9821,3732,1,580
9822,3733,0,841
9823,3733,1,159
9824,3734,0,454
9825,3734,1,546
9826,3735,0,627
9827,3735,1,373
9828,3736,0,247
9829,3736,1,753
9830,3737,0,64
9831,3737,1,936
9832,3738,0,145
9833,3738,1,476
9834,3738,2,379
9835,3739,0,423
9836,3739,1,577
9837,3740,0,459
9838,3740,1,541
9839,3741,0,399
9840,3741,1,55
9841,3741,2,546
9842,3742,0,33
9843,3742,1,967
9844,3743,0,694
9845,3743,1,306
9846,3744,0,269
9847,3744,1,731
9848,3745,0,135
9849,3745,1,230
9850,3745,2,635
9851,3746,0,164
9852,3746,1,836
9853,3747,0,638
9854,3747,1,362
9855,3748,0,29
9856,3748,1,971
9857,3749,0,224
9858,3749,1,194
9859,3749,2,582
9860,3750,0,564
9861,3750,1,436
9862,3751,0,743
9863,3751,1,257
9864,3752,0,98
9865,3752,1,698
9866,3752,2,204
9867,3753,0,613
9868,3753,1,387
9869,3754,0,815
9870,3754,1,185
9871,3755,0,307
9872,3755,1,693
9873,3756,0,15
9874,3756,1,577
9875,3756,2,408
9876,3757,0,687
9877,3757,1,313
9878,3758,0,154
9879,3758,1,846
9880,3759,0,16
9881,3759,1,519
9882,3759,2,465
9883,3760,0,919
9884,3760,1,81
9885,3761,0,760
9886,3761,1,240
9887,3762,0,332
9888,3762,1,668
9889,3763,0,541
9890,3763,1,459
9891,3764,0,184
9892,3764,1,816
9893,3765,0,140
9894,3765,1,249
9895,3765,2,611
9896,3766,0,147
9897,3766,1,853
9898,3767,0,524
